,TWEET_ID,USER_ID,TWEET,EMOJI,TWEET_SENTIMENT,PROCESSED_TWEET,TARGET_EMOJIS_LIST,nltk_aggregated_score,spacy_aggregated_score,hugging_face_score,emoji_score,delta_nltk,delta_spacy,delta_hugging_face
2168,1106672787576553472,3063551116,🇬🇧🤔Maybe Reggae Is The Only Way To Solve The Brexit Debate....😂❤️💛💚 What Do You Think Reggae Warriors😎 Reggae Is Th… https://t.co/Ov9879Kcjl,0x1f602|0x1f60e,positive,  thinking_face maybe reggae way solve brexit debate  face_with_tears_of_joy red_heart  yellow_heart green_heart think reggae warrior smiling_face_with_sunglasses reggae th ,0x1f602|0x1f60e,0.2023,0.0,0.6208720803260803,0.356,0.15369999999999998,0.356,0.26487208032608034
2169,1106673279853608960,2242307833,"Enjoy 😊
https://t.co/MGNz9CzzBV

#Brexit #TheresaMay #uk #eu #EuropeanUnion #JacobReesMogg #jacobreesmogg",0x1f60a,positive,enjoy smiling_face_with_smiling_eyes,0x1f60a,0.4939,0.4,-0.9345183968544006,0.644,0.1501,0.244,1.5785183968544008
2175,1106677605573386240,2846503595,"😰Homelessness
😰Poor social care 
😰Poor mental health care
😰Poor provision for youth 
😰Low community policing 
😰Scho… https://t.co/YGHOwD52NL",0x1f630|0x1f630|0x1f630|0x1f630|0x1f630|0x1f630,negative,anxious_face_with_sweat homelessness anxious_face_with_sweat poor social care anxious_face_with_sweat poor mental health care anxious_face_with_sweat poor provision youth anxious_face_with_sweat low community police anxious_face_with_sweat scho ,0x1f630|0x1f630|0x1f630|0x1f630|0x1f630|0x1f630,-0.6124,-0.2111111111111111,0.6237621903419495,-0.02,0.5924,0.19111111111111112,0.6437621903419495
2176,1106678437161435136,2802202423,"@Jacob_Rees_Mogg Please don't accept May's deal Jacob 😟

She's denying us Brexit, &amp; as 
the DUP's ""confidence-and-s… https://t.co/a1CQRiZdqk",0x1f61f,negative,please accept mays deal jacob worried_face deny u brexit   dups  confidenceands ,0x1f61f,0.3612,0.0,0.6344201564788818,0.072,0.2892,0.072,0.5624201564788819
2177,1106679160200663040,32480615,#Brexit campaign in a nutshell https://t.co/nELCrUbr7g  😂,0x1f602,neutral,campaign nutshell face_with_tears_of_joy,0x1f602,0.0,0.0,0.6279577016830444,0.221,0.221,0.221,0.40695770168304446
2178,1106679347962888192,210923918,"Ray Mears 😅, taming the wilds of the Brexit wastelands. https://t.co/OJ0mCo9zcN",0x1f605,neutral,ray mears grinning_face_with_sweat  tame wild brexit wasteland ,0x1f605,0.0,-0.058333333333333334,0.5380507111549377,0.178,0.178,0.23633333333333334,0.36005071115493775
2179,1106680059182678016,137117288,Loving @bbcbreakthenews tonight with @des_clarke &amp; the panel 😂🤣 all things #Brexit #DesperateHousewives #whalemusic &amp; #aberdeenthenewdubai,0x1f602,positive,love tonight  panel face_with_tears_of_joy rolling_on_the_floor_laughing thing ,0x1f602,0.6369,0.5,-0.9639133214950562,0.221,0.41590000000000005,0.279,1.1849133214950562
2180,1106680234961784832,145696610,@LaRedouteUK Blue please 🤞🏻🤞🏻😍💙 #WorldSleepDay,0x1f60d,negative,blue please crossed_fingers light_skin_tone crossed_fingers light_skin_tone smiling_face_with_hearteyes blue_heart,0x1f60d,0.3182,0.0,-0.5691308379173279,0.678,0.35980000000000006,0.678,1.2471308379173278
2181,1106681110858223616,2206546972,#isitok I have to have a green card to drive from NI to the Republic of Ireland 😡😡after Brexit,0x1f621|0x1f621,neutral,green card drive ni republic ireland pouting_face pouting_face brexit,0x1f621|0x1f621,0.0,-0.2,0.7246799468994141,-0.173,0.173,0.027000000000000024,0.8976799468994141
2182,1106681289397190656,934912037083369472,I’m fuming about nicki minaj like fuck off you bleedin Barbie doll 😂,0x1f602,negative, fume nicki minaj like fuck bleedin barbie doll face_with_tears_of_joy,0x1f602,-0.4939,-0.4,0.6760632395744324,0.221,0.7149,0.621,0.4550632395744324
2183,1106681512093773824,261159507,@TheLastLeg @adamhillscomedy 'We need to break down #Brexit without having a breakdown.' 😂😂,0x1f602|0x1f602,neutral, need break without breakdown   face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602,0.0,0.0,0.5733897089958191,0.221,0.221,0.221,0.3523897089958191
2184,1106682318884954112,308641745,Think I might just Quit Youtube...😪 been Trying my hardest for over a year and this happens https://t.co/OeFt2OBLY9,0x1f62a,negative,think might quit youtube  sleepy_face try hard year happens,0x1f62a,-0.1027,-0.2916666666666667,0.5160629749298096,-0.08,0.022699999999999998,0.21166666666666667,0.5960629749298095
2185,1106683182437543936,25709138,Even the reporters are getting bored of Brexit? I love their “don’t give a s**t” approach x 😉 https://t.co/990lCQMvSE,0x1f609,positive,even reporter get bore brexit  love   give    approach x winking_face,0x1f609,0.4939,0.5,0.5190139412879944,0.463,0.030899999999999983,0.03699999999999998,0.05601394128799436
2186,1106684363784241152,2891075891,"@TheLastLeg #Article50Extension ...we didn't have Baldrick as the Brexit Secretary, he always come up with a cunning plan! 😂",0x1f602,positive, baldrick brexit secretary  always come cunning plan  face_with_tears_of_joy,0x1f602,0.0,0.0,0.6049768328666687,0.221,0.221,0.221,0.3839768328666687
2187,1106684883441717248,949384075,"RT @talkSPORT: 🗣 “I said to Tony Adams: What about signing Kanu from West Brom?”

🙈 “Tony says: Harry, he’s 48...”

😳 “He goes into spasm,…",0x1f648|0x1f633,negative,rt speaking_head  say tony adam  signing kanu west brom   seenoevil_monkey  tony say  harry   48   flushed_face  go spasm  ,0x1f648|0x1f633,0.0,0.0,0.7016481757164001,0.225,0.225,0.225,0.47664817571640017
2188,1106685191521779712,1079085946212139008,@corbynbesson Brexit 😂 welcome to England lol,0x1f602,positive,brexit face_with_tears_of_joy welcome england lol,0x1f602,0.7003,0.8,-0.6726077198982239,0.221,0.47930000000000006,0.5790000000000001,0.8936077198982239
2190,1106686448693137408,2569646997,What a shame!!😂😂😂 is that #Brexit profit? https://t.co/7ZS4cRJ0xl,0x1f602|0x1f602|0x1f602,negative,shame   face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy profit ,0x1f602|0x1f602|0x1f602,-0.0516,0.0,0.4954592287540436,0.221,0.2726,0.221,0.2744592287540436
2191,1106686909852647424,51856003,"@OFOCBrexit @LuckyLucke11 @jeremycorbyn Haha good old brexiteer Corbyn, I knew he wouldn't let us down 😂😂 #Brexit",0x1f602|0x1f602,positive,haha good old brexiteer corbyn  know let u face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602,0.7096,0.3333333333333333,0.4980981647968292,0.221,0.48860000000000003,0.11233333333333331,0.27709816479682925
2192,1106687824059867136,945262084287352832,@corbynbesson brexit tingz 🥰😘💆🏻‍♀️,0x1f618,neutral,brexit tingz smiling_face_with_hearts face_blowing_a_kiss person_getting_massage light_skin_tone  female_sign ,0x1f618,0.0,0.0,0.6056619882583618,0.701,0.701,0.701,0.09533801174163814
2193,1106689048037474304,624644608,I always thought #davidrodigan was a legend and this proves it 😎. When you are next down about #brexit...pop this o… https://t.co/si1GofMioo,0x1f60e,neutral,always think legend prof smiling_face_with_sunglasses  next ,0x1f60e,0.0,0.0,-0.5801952481269836,0.491,0.491,0.491,1.0711952481269837
2194,1106689171354255360,399408270,"@TheLastLeg 
#Article50Excuses :
To give @ByDonkeys enough time to cover every billboard in the UK! 😁

#Brexit 
#Brexitchaos",0x1f601,neutral, give enough time cover every billboard uk  beaming_face_with_smiling_eyes,0x1f601,0.0,0.0,-0.6232240200042725,0.449,0.449,0.449,1.0722240200042725
2195,1106689171081580544,957306763795222400,@TheWomanfredi It's a brexit!😁,0x1f601,neutral,brexit  beaming_face_with_smiling_eyes,0x1f601,0.0,0.0,-0.7661650776863098,0.449,0.449,0.449,1.2151650776863099
2197,1106690281968156672,19503398,Hey @CherylGillan 🙋 please don't let Brexit break the UK. @BestForBritain https://t.co/04XlT2YPjg #FinalSay #HeyMP,0x1f64b,positive,hey person_raising_hand please let brexit break uk ,0x1f64b,0.3182,0.0,0.6670308113098145,0.485,0.1668,0.485,0.18203081130981447
2199,1106691866706235392,845032774855774208,"I just want to go to sleep and all this Brexit,  Xenophobic nightmare will be over - not sure I have enough whiskey for that 🥃🏴󠁧󠁢󠁳󠁣󠁴󠁿😢",0x1f622,positive,want go sleep brexit  xenophobic nightmare  sure enough whiskey tumbler_glass black_flag       crying_face,0x1f622,0.3818,0.25,0.8385302424430847,0.007,0.37479999999999997,0.243,0.8315302424430847
2202,1106693845880893440,178003357,"Look at the people who support Brexit and tell me if you don't feel like crying, because I do 😪
#PeoplesVote… https://t.co/TMKqUO5X7k",0x1f62a,positive,look people support brexit tell feel like cry  sleepy_face,0x1f62a,0.2732,0.0,0.6502601504325867,-0.08,0.3532,0.08,0.7302601504325866
2203,1106696578583224320,941784833587597056,Fancy wagering £2 that Brexit won't happen? 😘 https://t.co/5SXVPKHG2j,0x1f618,neutral,fancy wager  2 brexit happen  face_blowing_a_kiss,0x1f618,0.0,0.0,0.6630363464355469,0.701,0.701,0.701,0.03796365356445308
2204,1106696652377784320,411484734,@MaddyHFC @86Hodgson Sir Kev could probably have  got Brexit through 😂,0x1f602,neutral,sir kev could probably get brexit face_with_tears_of_joy,0x1f602,0.0,0.0,0.637017548084259,0.221,0.221,0.221,0.41601754808425906
2205,1106696707448946688,250214902,Just confirming what us 'Project Fear' mongers have been saying all along. 😒 - EU says UK no-deal Brexit tariff pla… https://t.co/frqQ1XySbO,0x1f612,negative,confirm u  project fear  monger say along  unamused_face  eu say uk nodeal brexit tariff pla ,0x1f612,-0.4939,0.0,0.6491916179656982,-0.374,0.1199,0.374,1.0231916179656984
2206,1106696740462317568,1046103560,@DefaidTexel @derycrees He's pure brexit......😉,0x1f609,positive,hes pure brexit  winking_face,0x1f609,0.0,0.21428571428571427,0.5622726082801819,0.463,0.463,0.24871428571428575,0.09927260828018186
2207,1106696979231506432,1035981533021171456,@mansfieldtownfc @JRadfordMTFC Could fix brexit 😂,0x1f602,neutral,could fix brexit face_with_tears_of_joy,0x1f602,0.0,0.0,0.5113803744316101,0.221,0.221,0.221,0.29038037443161013
2208,1106697379351277568,2468294170,"Not only did he start this brexit rubbish, he reopened the McCann case and wasted millions of £’s😊😊😊😊😊😊😊😊😊😊",0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a,negative,start brexit rubbish  reopen mccann case waste million   smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes,0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a,-0.4215,-0.2,0.4769152104854584,0.644,1.0655000000000001,0.8440000000000001,0.16708478951454164
2209,1106697545965883392,299115217,@pinknouveau I like the Brexit ones - all fur coat but no knickers😀,0x1f600,positive,like brexit one  fur coat knickers grinning_face,0x1f600,0.3612,0.0,0.4966871738433838,0.568,0.20679999999999993,0.568,0.07131282615661616
2210,1106697743584710656,601448199,Hey @peterkyle 🙋 thank you for backing a final say for the public on Brexit  @BestForBritain https://t.co/R0lZuJprRf #FinalSay #HeyMP,0x1f64b,positive,hey person_raising_hand thank back final say public brexit,0x1f64b,0.3612,0.0,0.7969143986701965,0.485,0.12379999999999997,0.485,0.31191439867019655
2211,1106698195982303232,51052182,"RT @_neshelle: I have to put myself on a $50 a week budget, this gone be hard. I spend $50 waking up 😂🤦🏾‍♀️",0x1f602,negative,rt put  50 week budget  go hard  spend  50 wake face_with_tears_of_joy person_facepalming mediumdark_skin_tone  female_sign ,0x1f602,-0.1027,-0.2916666666666667,0.7377885580062866,0.221,0.3237,0.5126666666666667,0.5167885580062866
2213,1106698601399549952,19427388,"#Article50Excuses
... we followed the plan, Charlie,
but couldn't find the brexit  😜 https://t.co/LfNyvSm2yd",0x1f61c,neutral, follow plan  charlie  find brexit winking_face_with_tongue,0x1f61c,0.0,0.0,0.7494878768920898,0.455,0.455,0.455,0.29448787689208983
2214,1106698773630205952,299109747,@Jenn198523 @elguapo64 In the UK it’s Brexit😂😀,0x1f602|0x1f600,neutral,uk  brexit face_with_tears_of_joy grinning_face,0x1f602|0x1f600,0.0,0.0,0.6821911931037903,0.39449999999999996,0.39449999999999996,0.39449999999999996,0.2876911931037903
2215,1106699951575363584,1039477446,"RT @ManUtd: When it's your birthday AND you remember #MUFC are back in action tomorrow — there's no better #FridayFeeling! 

😁 @PaulPogba 🎉…",0x1f601,neutral,rt birthday remember back action tomorrow  theres well beaming_face_with_smiling_eyes party_popper ,0x1f601,0.2732,0.05,-0.9216649532318115,0.449,0.1758,0.399,1.3706649532318116
2216,1106700838343528448,20073041,"Is this the route to Revoke even before 29/3 Rebecca ?🤔😎

Brexit date 29/3 still in force
What if she loses MV3 nex… https://t.co/NcqlgZ5ZZe",0x1f60e,neutral,route revoke even 293 rebecca  thinking_face smiling_face_with_sunglasses brexit date 293 still force lose mv3 nex ,0x1f60e,-0.4019,0.0,0.5073763728141785,0.491,0.8929,0.491,0.016376372814178475
2217,1106701171895558144,738659332636696448,"😂 This is great for those from the UK #BrexitMayhem Theresa May Brexit Parody 2, Bohemian Rhapsody https://t.co/HiVdGV9jKe",0x1f602,positive,face_with_tears_of_joy great uk theresa may brexit parody 2  bohemian rhapsody,0x1f602,0.6249,0.8,0.6027018427848816,0.221,0.40390000000000004,0.5790000000000001,0.3817018427848816
2218,1106702913613848576,480306411,We've all not got a clue about #Brexit or #Trump but we're aw #MadelineMcCann experts lol 😂,0x1f602,positive,weve get clue were aw expert lol face_with_tears_of_joy,0x1f602,0.4215,0.8,0.5528375506401062,0.221,0.20049999999999998,0.5790000000000001,0.3318375506401062
2219,1106703195362000896,2762359868,Ppl have already died because of Brexit? What bollox 😂😂😂 https://t.co/LCt8qOSE8v,0x1f602|0x1f602|0x1f602,negative,ppl already die brexit  bollox face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602|0x1f602,-0.5994,0.0,0.5441098213195801,0.221,0.8204,0.221,0.3231098213195801
2220,1106703455899607040,20073041,"Is this a route to Revoke even before 29/3 DFB ?🤔😎

Brexit date 29/3 still in force
What if she loses MV3 next week… https://t.co/PAOZLMpO69",0x1f60e,neutral,route revoke even 293 dfb  thinking_face smiling_face_with_sunglasses brexit date 293 still force lose mv3 next week ,0x1f60e,-0.4019,0.0,0.5063850283622742,0.491,0.8929,0.491,0.015385028362274178
2221,1106704901365817344,191255002,@Judy_Cockerton 😉👍 great cartoon Judy #smileon #Brexit https://t.co/549HxFKggW,0x1f609,positive,winking_face thumbs_up great cartoon judy,0x1f609,0.6249,0.8,-0.9304381608963013,0.463,0.1619,0.337,1.3934381608963013
2224,1106711190552612864,520875680,"@Andrew_Adonis 
@GregClarkMP You tried to blame Brexit for Honda didn’t you ...our Business Secretary 😡Shame on all… https://t.co/1GQHxWlh9D",0x1f621,negative,tried blame brexit honda   business secretary pouting_face shame ,0x1f621,-0.6705,0.0,0.770771861076355,-0.173,0.4975,0.173,0.943771861076355
2225,1106711552529453056,236976008,@gkirk1983 @jumbo747pilot @DaveWallsworth @JonnyLutton @mmsBA @benwhitworth1 Getting ready for Brexit ! 😂😂😂😂😂,0x1f602|0x1f602|0x1f602|0x1f602|0x1f602,neutral,get ready brexit  face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602|0x1f602|0x1f602|0x1f602,0.3612,0.2,0.5057045817375183,0.221,0.14020000000000002,0.02099999999999999,0.28470458173751834
2226,1106711748260827136,818514819749965824,"@Conservative_JA yeh, because Brexit will be great for the environment... 😒",0x1f612,positive,yeh  brexit great environment  unamused_face,0x1f612,0.6249,0.8,-0.5763821601867676,-0.374,0.9989,1.174,0.20238216018676758
2228,1106714062652620800,91892062,This is the man people are praising for his rant on Question Time about Brexit. 😂 https://t.co/SiFUKgyXYU,0x1f602,neutral,man people praise rant question time brexit  face_with_tears_of_joy,0x1f602,0.296,0.0,0.5765759348869324,0.221,0.07499999999999998,0.221,0.3555759348869324
2229,1106716578974965760,846288194,@EruthsLindell @EasyPeasy_3 @thefatcops Brexit ain’t happening.🙏🏻🙏🏻🙏🏻,0x1f64f|0x1f64f|0x1f64f,neutral,brexit  happen  folded_hands light_skin_tone folded_hands light_skin_tone folded_hands light_skin_tone,0x1f64f|0x1f64f|0x1f64f,0.0,0.0,0.7554298639297485,0.417,0.417,0.417,0.33842986392974855
2230,1106716584599535616,291870404,@Jamierodr14 @ECHOtheCALL I blame Brexit 😂😂😂,0x1f602|0x1f602|0x1f602,negative,blame brexit face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602|0x1f602,-0.34,0.0,0.5434582829475403,0.221,0.561,0.221,0.3224582829475403
2231,1106716986036359168,2384118904,"17.4 million PEOPLE VOTED 4 BREXIT ONLY 2 BE BETRAYED AS  BRAINLESS IDIOTS😠 PM,MPS,NONE MUST EVER BE VOTED IN AGAIN… https://t.co/8E3zZ0ppGE",0x1f620,negative,174 million people vote 4 brexit 2 betray brainless idiot angry_face pm  mp  none must ever vote ,0x1f620,-0.8176,-0.8,0.9332748055458069,-0.299,0.5186,0.5010000000000001,1.2322748055458068
2232,1106718040891289600,2384118904,"Good.17.4 million PEOPLE VOTED 4 BREXIT ONLY 2 BE BETRAYED AS  BRAINLESS IDIOTS😠 PM,MPS,NONE MUST EVER BE VOTED IN… https://t.co/tYaCMsDtbq",0x1f620,negative,good  174 million people vote 4 brexit 2 betray brainless idiot angry_face pm  mp  none must ever vote ,0x1f620,-0.6808,-0.050000000000000044,0.7916760444641113,-0.299,0.3818,0.24899999999999994,1.0906760444641113
2233,1106718646209077248,61956491,Another benefit of brexit.. oh wait 😩🤦🏼‍♂️🙈 https://t.co/oqUZH9HHiu,0x1f629|0x1f648,positive,another benefit brexit  oh wait weary_face person_facepalming mediumlight_skin_tone  male_sign  seenoevil_monkey,0x1f629|0x1f648,0.4588,0.0,0.5181769728660583,0.032,0.42679999999999996,0.032,0.4861769728660583
2234,1106720079780163584,2346787831,Very proud to hear myself singing and shouting to #StopBrexit especially behind the health minister 😡 #saveourNHS (… https://t.co/arz8m887DC,0x1f621,positive,proud hear sing shout especially behind health minister pouting_face  ,0x1f621,0.4767,0.0,-0.8242000937461853,-0.173,0.6496999999999999,0.173,0.6512000937461853
2235,1106720898416107520,3740404457,@TerryOLeary4 @AbsoluteChelsea @elconfidencial It’s pathetic... it’s like Brexit Bridge 😔,0x1f614,neutral, pathetic   like brexit bridge pensive_face,0x1f614,-0.296,-1.0,0.8452893495559692,-0.146,0.15,0.854,0.9912893495559693
2236,1106721663285186560,1058837315295105024,@PaulKitchenMan My options are a) do you listen to radio 5 live banging on and on about brexit b) turn to radio 2 😂😂😂,0x1f602|0x1f602|0x1f602,neutral,option  listen radio 5 live banging brexit b  turn radio 2 face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602|0x1f602,0.0,0.13636363636363635,0.6412080526351929,0.221,0.221,0.08463636363636365,0.4202080526351929
2237,1106726707896168448,800177784,These people 😱.  What have brexit architects done to this amazing country we were all so proud of in 2012 that thes… https://t.co/yHeymMEmTu,0x1f631,positive,people face_screaming_in_fear  brexit architects do amazing country proud 2012 thes ,0x1f631,0.7845,0.7000000000000001,-0.786833643913269,0.19,0.5945,0.51,0.976833643913269
2238,1106728528190545920,19455238,@joelymack Yay! I haven't set foot in one since he started dishing out brexit beer mats. Karma is definitely a bitch! 😂🤣😂,0x1f602|0x1f602,negative,yay  set foot one since start dish brexit beer mat  karma definitely bitch  face_with_tears_of_joy rolling_on_the_floor_laughing face_with_tears_of_joy,0x1f602|0x1f602,0.3182,0.0,0.5013681650161743,0.221,0.09719999999999998,0.221,0.28036816501617434
2239,1106730608410222592,234694571,"Geez Farage! 😮😱In 35 seconds he manages to:
▪️Show he doesn't realise trade deals ARE international treaties.
▪️Adm… https://t.co/x7dOJ1j6ao",0x1f62e|0x1f631,negative,geez farage  face_with_open_mouth face_screaming_in_fear 35 second manages  black_small_square show realise trade deal international treaty  black_small_square adm ,0x1f62e|0x1f631,0.0,0.0,0.7650079131126404,0.2295,0.2295,0.2295,0.5355079131126403
2240,1106735593072009216,800068024967434240,@springwtrench only shipp tem que levar surra de lâmpada😍,0x1f60d,neutral,shipp tem que levar surra de lâmpada smiling_face_with_hearteyes,0x1f60d,0.0,0.0,0.8113874197006226,0.678,0.678,0.678,0.1333874197006225
2241,1106737048587853824,1007315094,Told my kid to find something to wear this morning. She put on a tutu and a long sleeve shirt 😑 I let her wear it 😂,0x1f611|0x1f602,positive,tell kid find something wear morning  put tutu long sleeve shirt expressionless_face let wear face_with_tears_of_joy,0x1f611|0x1f602,0.0,-0.05,0.6487969160079956,-0.045,0.045,0.0050000000000000044,0.6937969160079956
2242,1106737807186423808,3032741287,"Euro millions — UK residents will still be able to play after Brexit. Really 😐😀???

So, why can’t we trade without a fuss after Brexit?",0x1f610|0x1f600,neutral,euro million  uk resident still able play brexit  really neutral_face grinning_face      trade without fuss brexit ,0x1f610|0x1f600,0.34,0.35,0.6018282771110535,0.08999999999999997,0.25000000000000006,0.26,0.5118282771110535
2243,1106740415275982848,243865194,@Christo34733859 @ChukaUmunna @TheIndGroup @Anna_Soubry @joswinson @LibDems “Exactly the same” 😳 Trident? Starting… https://t.co/8ugBw6jaKW,0x1f633,negative, exactly  flushed_face trident  start ,0x1f633,0.0,0.25,0.7672658562660217,0.018,0.018,0.232,0.7492658562660217
2244,1106743251745280000,850782408,@KristinaKayeH @ianbremmer Doing wonders for Brexit🙈😂,0x1f648|0x1f602,neutral,wonder brexit seenoevil_monkey face_with_tears_of_joy,0x1f648|0x1f602,0.0,0.0,0.46944963932037354,0.3265,0.3265,0.3265,0.14294963932037352
2245,1106750032030498816,17888709,"😡RageTweets18😡

Farage: “The solution to avoid hordes of new Brexit party MEPs being elected is for the EU council… https://t.co/wMZ6kP8wYE",0x1f621|0x1f621,negative,pouting_face ragetweets 18 pouting_face farage   solution avoid hordes new brexit party meps elect eu council ,0x1f621|0x1f621,0.4215,0.4681818181818182,0.5216596722602844,-0.173,0.5945,0.6411818181818182,0.6946596722602845
2246,1106752858240806912,128633483,"@Andrew_InStre @MatthewStadlen @LBC Wow, long time no see! Haven't heard you on the radio for ages either. Viva Brexit! 😉",0x1f609,positive,wow  long time see  heard radio age either  viva brexit  winking_face,0x1f609,0.5859,0.025,0.5074025988578796,0.463,0.12289999999999995,0.438,0.044402598857879616
2247,1106759535556001792,3612879563,@TheM1Show I knew the brexit bar was loading 😂,0x1f602,neutral,knew brexit bar loading face_with_tears_of_joy,0x1f602,0.0,0.0,0.6315531134605408,0.221,0.221,0.221,0.4105531134605408
2248,1106762138083885056,235315194,"😂😂😂
According to rambling groups this march will be pretty impossible for anyone to complete in the time... So Nast… https://t.co/AxweOjLHlC",0x1f602|0x1f602|0x1f602,positive,face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy accord ramble group march pretty impossible anyone complete time  nast ,0x1f602|0x1f602|0x1f602,0.4939,-0.10555555555555556,0.504372239112854,0.221,0.27290000000000003,0.32655555555555554,0.28337223911285403
2250,1106789311607984128,187272937,Finally! 😀😀🙏 Brexit Yoga - Sammy J S2 (ep6) https://t.co/0QcweroTnr via @YouTube,0x1f600|0x1f600|0x1f64f,neutral,finally  grinning_face grinning_face folded_hands brexit yoga  sammy j s2  ep6  via,0x1f600|0x1f600|0x1f64f,0.0,0.0,0.5441170334815979,0.5176666666666666,0.5176666666666666,0.5176666666666666,0.026450366814931292
2251,1106792731471462400,65162550,@mrchrisjohn And this is the guy that MPs are trying to keep happy 😐 #brexit,0x1f610,positive,guy mp try keep happy neutral_face,0x1f610,0.5719,0.8,-0.637701690196991,-0.388,0.9599,1.1880000000000002,0.24970169019699096
2252,1106795444020088832,4381561229,"@acgrayling Yes,yes, yes. And Brexit is responsible for today’s rain.😴",0x1f634,positive,yes  yes  yes  brexit responsible today  rain  sleeping_face,0x1f634,0.8555,0.2,-0.5243879556655884,-0.08,0.9355,0.28,0.44438795566558836
2253,1106800577747537920,10876182,@DPhinnemore @chrisgreybrexit . @chrisgreybrexit lovely cool analysis the most anti-gammon thing I have read on brexit 😊,0x1f60a,positive, lovely cool analysis antigammon thing read brexit smiling_face_with_smiling_eyes,0x1f60a,0.7269,0.425,-0.9465252757072449,0.644,0.08289999999999997,0.21900000000000003,1.590525275707245
2254,1106801673928953856,206772544,#UK to stay😃🇪🇺. At least a little longer... #EU creates new cliff-edge as wrangling over #brexit delay begins... https://t.co/Yae1DJ2vda,0x1f603,negative,stay grinning_face_with_big_eyes    least little long  create new cliffedge wrangling delay begin ,0x1f603,-0.1226,-0.1002840909090909,0.7048577070236206,0.557,0.6796000000000001,0.6572840909090909,0.14785770702362055
2255,1106802247403556864,708779302335201280,@sebroche Let me refraise that. May is a disaster for Britain 😉😉😉. Most people don't want the brexit anymore.,0x1f609|0x1f609|0x1f609,negative,let refraise  may disaster britain winking_face winking_face winking_face  people want brexit anymore ,0x1f609|0x1f609|0x1f609,-0.5859,0.0,0.7070428729057312,0.463,1.0489,0.463,0.24404287290573118
2256,1106802886523142144,821835785498402816,@darrengrimes_ That’s certainly not the Brexit you broke the law for 😢,0x1f622,negative, certainly brexit break law crying_face,0x1f622,0.34,0.21428571428571427,0.7090288996696472,0.007,0.333,0.20728571428571427,0.7020288996696472
2258,1106807075835908096,1172945372,The moment the Brexit Secretary urged MPs to back delay - then voted against it 😂https://t.co/yWF5AxznbZ why Tories… https://t.co/TEx5z2jNNG,0x1f602,negative,moment brexit secretary urge mp back delay  vote face_with_tears_of_joy tory ,0x1f602,-0.3182,0.0,0.6726720333099365,0.221,0.5392,0.221,0.45167203330993655
2259,1106809693186473984,808715419892797440,@YoungMali_ I get a thin line of pink in my joint!!😋,0x1f60b,positive,get thin line pink joint   face_savoring_food,0x1f60b,0.0,-0.25,0.8512737154960632,0.631,0.631,0.881,0.22027371549606323
2261,1106811523840790528,4417814836,"British flag in the crowd at the #AusGP  that reads ‘SOD BREXIT, LET’S WATCH F1’ in very large bold letters. 10/10😂… https://t.co/XSb8dWZAbD",0x1f602,positive,british flag crowd read  sod brexit  let  watch f1  large bold letter  1010 face_with_tears_of_joy ,0x1f602,0.3818,0.18253968253968253,0.5790197849273682,0.221,0.16079999999999997,0.03846031746031747,0.3580197849273682
2262,1106811679726362624,703696148,"Those guys with the British flag and the writing on it of “Sod Brexit, Just Watch F1” 😂😂 #F1 #WTF1",0x1f602|0x1f602,neutral,guy british flag write  sod brexit  watch f1  face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602,0.0,0.0,0.6084008812904358,0.221,0.221,0.221,0.3874008812904358
2263,1106813216762617856,1424064961,"@Independent Is there finally a brexit benefit?!? Port Tim, so sad. 😂😂",0x1f602|0x1f602,negative,finally brexit benefit    port tim  sad  face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602,-0.0258,-0.25,0.48620399832725525,0.221,0.2468,0.471,0.2652039983272553
2265,1106813843827757056,1498202168,Forget brexit F1 is back 🙌🙌 #AusGP #F1isBack #forgetbrexit,0x1f64c|0x1f64c,negative,forget brexit f1 back raising_hands raising_hands,0x1f64c|0x1f64c,-0.2263,0.0,0.6093948483467102,0.559,0.7853000000000001,0.559,0.05039484834671015
2267,1106814233281466368,87502798,"Time for some saturday Brexit yoga
😅 https://t.co/ekpnZaZXoY",0x1f605,neutral,time saturday brexit yoga grinning_face_with_sweat,0x1f605,0.0,0.0,0.7798537611961365,0.178,0.178,0.178,0.6018537611961365
